Kolonne1;id;work_id;sex;age;year_birth;work_percent;nace;region_code;region;date
63;28041926900;;Menn;0.0;2019;;;;;01.09.2019
64;17021979026;;Menn;0.0;2019;;;;;01.09.2019
65;4041970298;;Menn;0.0;2019;;;;;01.09.2019
66;29081921650;;Menn;0.0;2019;;;;;01.09.2019
67;9121985146;;Menn;0.0;2019;;;;;01.09.2019
68;16101990428;;Menn;0.0;2019;;;;;01.09.2019
69;24081903482;;Menn;0.0;2019;;;;;01.09.2019
70;18011987274;;Menn;0.0;2019;;;;;01.09.2019
71;22061909834;;Menn;0.0;2019;;;;;01.09.2019
72;23111945840;;Menn;0.0;2019;;;;;01.09.2019
73;27031925064;;Menn;0.0;2019;;;;;01.09.2019
74;10021913520;;Menn;0.0;2019;;;;;01.09.2019
75;19111974310;;Menn;0.0;2019;;;;;01.09.2019
76;28071915950;;Menn;0.0;2019;;;;;01.09.2019
77;26091947858;;Menn;0.0;2019;;;;;01.09.2019
78;17071996490;;Menn;0.0;2019;;;;;01.09.2019
79;9031998104;;Menn;0.0;2019;;;;;01.09.2019
80;15011984910;;Menn;0.0;2019;;;;;01.09.2019
81;24121986910;;Menn;0.0;2019;;;;;01.09.2019
82;26091936654;;Menn;0.0;2019;;;;;01.09.2019
83;2031948742;;Menn;0.0;2019;;;;;01.09.2019
84;28021925146;;Menn;0.0;2019;;;;;01.09.2019
85;15061979660;;Menn;0.0;2019;;;;;01.09.2019
86;21111931840;;Menn;0.0;2019;;;;;01.09.2019
87;13061994506;;Menn;0.0;2019;;;;;01.09.2019
88;25031911388;;Menn;0.0;2019;;;;;01.09.2019
89;7091962278;;Menn;0.0;2019;;;;;01.09.2019
90;19021919922;;Menn;0.0;2019;;;;;01.09.2019
91;31011914888;;Menn;0.0;2019;;;;;01.09.2019
92;17021923062;;Menn;0.0;2019;;;;;01.09.2019
93;15061990526;;Menn;0.0;2019;;;;;01.09.2019
94;16051978938;;Menn;0.0;2019;;;;;01.09.2019
95;5101971112;;Menn;0.0;2019;;;;;01.09.2019
96;27021958926;;Menn;0.0;2019;;;;;01.09.2019
97;18021952824;;Menn;0.0;2019;;;;;01.09.2019
98;15041976730;;Menn;0.0;2019;;;;;01.09.2019
99;27121904752;;Menn;0.0;2019;;;;;01.09.2019
100;12091941160;;Menn;0.0;2019;;;;;01.09.2019
101;4061950374;;Menn;0.0;2019;;;;;01.09.2019
102;3111921764;;Menn;0.0;2019;;;;;01.09.2019
103;4021973926;;Menn;0.0;2019;;;;;01.09.2019
104;8041928020;;Menn;0.0;2019;;;;;01.09.2019
105;28071920226;;Menn;0.0;2019;;;;;01.09.2019
106;1031928188;;Menn;0.0;2019;;;;;01.09.2019
107;23041976406;;Menn;0.0;2019;;;;;01.09.2019
108;25041938072;;Menn;0.0;2019;;;;;01.09.2019
109;4111904894;;Menn;0.0;2019;;;;;01.09.2019
110;1011935654;;Menn;0.0;2019;;;;;01.09.2019
111;18061970484;;Menn;0.0;2019;;;;;01.09.2019
112;13041969782;;Menn;0.0;2019;;;;;01.09.2019
113;12101951276;;Menn;0.0;2019;;;;;01.09.2019
114;5021917366;;Menn;0.0;2019;;;;;01.09.2019
115;5031933272;;Menn;0.0;2019;;;;;01.09.2019
116;14051987526;;Menn;0.0;2019;;;;;01.09.2019
117;19051945902;;Menn;0.0;2019;;;;;01.09.2019
118;3101941368;;Menn;0.0;2019;;;;;01.09.2019
119;24031911628;;Menn;0.0;2019;;;;;01.09.2019
120;5121913012;;Menn;0.0;2019;;;;;01.09.2019
121;28071923272;;Menn;0.0;2019;;;;;01.09.2019
122;6021910392;;Menn;0.0;2019;;;;;01.09.2019
123;27011971082;;Menn;0.0;2019;;;;;01.09.2019
124;2031909530;;Menn;0.0;2019;;;;;01.09.2019
125;1101969558;;Menn;0.0;2019;;;;;01.09.2019
126;21121948340;;Menn;0.0;2019;;;;;01.09.2019
127;20011987676;;Menn;0.0;2019;;;;;01.09.2019
128;24021947104;;Menn;0.0;2019;;;;;01.09.2019
129;7091963818;;Menn;0.0;2019;;;;;01.09.2019
130;7041901450;;Menn;0.0;2019;;;;;01.09.2019
131;19021927714;;Menn;0.0;2019;;;;;01.09.2019
132;27111962504;;Menn;0.0;2019;;;;;01.09.2019
133;2101953740;;Menn;0.0;2019;;;;;01.09.2019
134;30091974938;;Menn;0.0;2019;;;;;01.09.2019
135;9011915448;;Menn;0.0;2019;;;;;01.09.2019
136;15041960654;;Menn;0.0;2019;;;;;01.09.2019
137;5071932992;;Menn;0.0;2019;;;;;01.09.2019
138;28121962024;;Menn;0.0;2019;;;;;01.09.2019
139;21121977152;;Menn;0.0;2019;;;;;01.09.2019
140;24081980820;;Menn;0.0;2019;;;;;01.09.2019
141;22071994830;;Menn;0.0;2019;;;;;01.09.2019
142;1021918284;;Menn;0.0;2019;;;;;01.09.2019
143;28071923378;;Menn;0.0;2019;;;;;01.09.2019
144;4051943622;;Menn;0.0;2019;;;;;01.09.2019
145;9051909324;;Menn;0.0;2019;;;;;01.09.2019
146;13021937672;;Menn;0.0;2019;;;;;01.09.2019
147;9011953572;;Menn;0.0;2019;;;;;01.09.2019
148;29101963932;;Menn;0.0;2019;;;;;01.09.2019
149;16111965320;;Menn;0.0;2019;;;;;01.09.2019
150;30041922072;;Menn;0.0;2019;;;;;01.09.2019
151;8101903644;;Menn;0.0;2019;;;;;01.09.2019
152;13071957288;;Menn;0.0;2019;;;;;01.09.2019
153;8031978848;;Menn;0.0;2019;;;;;01.09.2019
154;29011975834;;Menn;0.0;2019;;;;;01.09.2019
155;30041997462;;Menn;0.0;2019;;;;;01.09.2019
156;3041937112;;Menn;0.0;2019;;;;;01.09.2019
157;29121977746;;Menn;0.0;2019;;;;;01.09.2019
158;21071948948;;Menn;0.0;2019;;;;;01.09.2019
159;25091982814;;Menn;0.0;2019;;;;;01.09.2019
160;18061967860;;Menn;0.0;2019;;;;;01.09.2019
161;6071496976;;Menn;5.0;2014;;;;;01.09.2019
162;21041818186;;Menn;1.0;2018;;;;;01.09.2019
163;15061550106;;Menn;4.0;2015;;;;;01.09.2019
164;16031814008;;Menn;1.0;2018;;;;;01.09.2019
165;7031405694;;Menn;5.0;2014;;;;;01.09.2019
166;24111787008;;Menn;2.0;2017;;;;;01.09.2019
167;30121494364;;Menn;5.0;2014;;;;;01.09.2019
168;30061682858;;Menn;3.0;2016;;;;;01.09.2019
169;27041763228;;Menn;2.0;2017;;;;;01.09.2019
170;31101502346;;Menn;4.0;2015;;;;;01.09.2019
171;29061774318;;Menn;2.0;2017;;;;;01.09.2019
172;17081641842;;Menn;3.0;2016;;;;;01.09.2019
173;29101447872;;Menn;5.0;2014;;;;;01.09.2019
174;8121523504;;Menn;4.0;2015;;;;;01.09.2019
175;14021433046;;Menn;5.0;2014;;;;;01.09.2019
176;20121807562;;Menn;1.0;2018;;;;;01.09.2019
177;30111582702;;Menn;4.0;2015;;;;;01.09.2019
178;5091587232;;Menn;4.0;2015;;;;;01.09.2019
179;6111549044;;Menn;4.0;2015;;;;;01.09.2019
180;24101548210;;Menn;4.0;2015;;;;;01.09.2019
181;29121423522;;Menn;5.0;2014;;;;;01.09.2019
182;21091498744;;Menn;5.0;2014;;;;;01.09.2019
183;7061721226;;Menn;2.0;2017;;;;;01.09.2019
184;8021815348;;Menn;1.0;2018;;;;;01.09.2019
185;20121509622;;Menn;4.0;2015;;;;;01.09.2019
186;28031430772;;Menn;5.0;2014;;;;;01.09.2019
187;21081688466;;Menn;3.0;2016;;;;;01.09.2019
188;6111634866;;Menn;3.0;2016;;;;;01.09.2019
189;12111678284;;Menn;3.0;2016;;;;;01.09.2019
190;9091678162;;Menn;3.0;2016;;;;;01.09.2019
191;16071438552;;Menn;5.0;2014;;;;;01.09.2019
192;25021502328;;Menn;4.0;2015;;;;;01.09.2019
193;24021433984;;Menn;5.0;2014;;;;;01.09.2019
194;31011798084;;Menn;2.0;2017;;;;;01.09.2019
195;5021481380;;Menn;5.0;2014;;;;;01.09.2019
196;3081426574;;Menn;5.0;2014;;;;;01.09.2019
197;15081873876;;Menn;1.0;2018;;;;;01.09.2019
198;16121624958;;Menn;3.0;2016;;;;;01.09.2019
199;18011412490;;Menn;5.0;2014;;;;;01.09.2019
200;5051671274;;Menn;3.0;2016;;;;;01.09.2019
201;29121654496;;Menn;3.0;2016;;;;;01.09.2019
202;10021488138;;Menn;5.0;2014;;;;;01.09.2019
203;23071471180;;Menn;5.0;2014;;;;;01.09.2019
204;28061730994;;Menn;2.0;2017;;;;;01.09.2019
205;7061749952;;Menn;2.0;2017;;;;;01.09.2019
206;14011443884;;Menn;5.0;2014;;;;;01.09.2019
207;5111594138;;Menn;4.0;2015;;;;;01.09.2019
208;6021601348;;Menn;3.0;2016;;;;;01.09.2019
209;3021638592;;Menn;3.0;2016;;;;;01.09.2019
210;10061811712;;Menn;1.0;2018;;;;;01.09.2019
211;16011779432;;Menn;2.0;2017;;;;;01.09.2019
212;30051669772;;Menn;3.0;2016;;;;;01.09.2019
213;12051854136;;Menn;1.0;2018;;;;;01.09.2019
214;8031558912;;Menn;4.0;2015;;;;;01.09.2019
215;17121710162;;Menn;2.0;2017;;;;;01.09.2019
216;6061757764;;Menn;2.0;2017;;;;;01.09.2019
217;16121833404;;Menn;1.0;2018;;;;;01.09.2019
218;11031403064;;Menn;5.0;2014;;;;;01.09.2019
219;1081786382;;Menn;2.0;2017;;;;;01.09.2019
220;19071606780;;Menn;3.0;2016;;;;;01.09.2019
221;1041660522;;Menn;3.0;2016;;;;;01.09.2019
222;14041476788;;Menn;5.0;2014;;;;;01.09.2019
223;23031594592;;Menn;4.0;2015;;;;;01.09.2019
224;2111633988;;Menn;3.0;2016;;;;;01.09.2019
225;6011794300;;Menn;2.0;2017;;;;;01.09.2019
226;27041763266;;Menn;2.0;2017;;;;;01.09.2019
227;27121710424;;Menn;2.0;2017;;;;;01.09.2019
228;16111687532;;Menn;3.0;2016;;;;;01.09.2019
229;27091680816;;Menn;3.0;2016;;;;;01.09.2019
230;21091718146;;Menn;2.0;2017;;;;;01.09.2019
231;22021478156;;Menn;5.0;2014;;;;;01.09.2019
232;5121575270;;Menn;4.0;2015;;;;;01.09.2019
233;21091774562;;Menn;2.0;2017;;;;;01.09.2019
234;1021442248;;Menn;5.0;2014;;;;;01.09.2019
235;1121646706;;Menn;3.0;2016;;;;;01.09.2019
236;15121405204;;Menn;5.0;2014;;;;;01.09.2019
237;20051424090;;Menn;5.0;2014;;;;;01.09.2019
238;26101448536;;Menn;5.0;2014;;;;;01.09.2019
239;2071702868;;Menn;2.0;2017;;;;;01.09.2019
240;6061718772;;Menn;2.0;2017;;;;;01.09.2019
241;28041659332;;Menn;3.0;2016;;;;;01.09.2019
242;1061401448;;Menn;5.0;2014;;;;;01.09.2019
243;25111569254;;Menn;4.0;2015;;;;;01.09.2019
244;11061558650;;Menn;4.0;2015;;;;;01.09.2019
245;18121452296;;Menn;5.0;2014;;;;;01.09.2019
246;3071730418;;Menn;2.0;2017;;;;;01.09.2019
247;27071798284;;Menn;2.0;2017;;;;;01.09.2019
248;23081623266;;Menn;3.0;2016;;;;;01.09.2019
249;22111606904;;Menn;3.0;2016;;;;;01.09.2019
250;19091680124;;Menn;3.0;2016;;;;;01.09.2019
251;5011855930;;Menn;1.0;2018;;;;;01.09.2019
252;22071432176;;Menn;5.0;2014;;;;;01.09.2019
253;14011893302;;Menn;1.0;2018;;;;;01.09.2019
254;25041840146;;Menn;1.0;2018;;;;;01.09.2019
255;9071767660;;Menn;2.0;2017;;;;;01.09.2019
256;8031497844;;Menn;5.0;2014;;;;;01.09.2019
257;9061449112;;Menn;5.0;2014;;;;;01.09.2019
258;21051418144;;Menn;5.0;2014;;;;;01.09.2019
259;22011578592;;Menn;4.0;2015;;;;;01.09.2019
260;28061867154;;Menn;1.0;2018;;;;;01.09.2019
261;8121415640;;Menn;5.0;2014;;;;;01.09.2019
262;12091621292;;Menn;3.0;2016;;;;;01.09.2019
263;22081868014;;Menn;1.0;2018;;;;;01.09.2019
264;19041864958;;Menn;1.0;2018;;;;;01.09.2019
265;14011501066;;Menn;4.0;2015;;;;;01.09.2019
266;12071696580;;Menn;3.0;2016;;;;;01.09.2019
267;3051863336;;Menn;1.0;2018;;;;;01.09.2019
268;13011872076;;Menn;1.0;2018;;;;;01.09.2019
269;25061676320;;Menn;3.0;2016;;;;;01.09.2019
270;15081695496;;Menn;3.0;2016;;;;;01.09.2019
271;8081791110;;Menn;2.0;2017;;;;;01.09.2019
272;22071419292;;Menn;5.0;2014;;;;;01.09.2019
273;26071496234;;Menn;5.0;2014;;;;;01.09.2019
274;29091785468;;Menn;2.0;2017;;;;;01.09.2019
275;7011465526;;Menn;5.0;2014;;;;;01.09.2019
276;7081462334;;Menn;5.0;2014;;;;;01.09.2019
277;25091422556;;Menn;5.0;2014;;;;;01.09.2019
278;11041590432;;Menn;4.0;2015;;;;;01.09.2019
279;27111475454;;Menn;5.0;2014;;;;;01.09.2019
280;27061719512;;Menn;2.0;2017;;;;;01.09.2019
281;21091810264;;Menn;1.0;2018;;;;;01.09.2019
282;12051734174;;Menn;2.0;2017;;;;;01.09.2019
283;21091434128;;Menn;5.0;2014;;;;;01.09.2019
284;19041750864;;Menn;2.0;2017;;;;;01.09.2019
285;24051794912;;Menn;2.0;2017;;;;;01.09.2019
286;14071739048;;Menn;2.0;2017;;;;;01.09.2019
287;23011542746;;Menn;4.0;2015;;;;;01.09.2019
288;13051694826;;Menn;3.0;2016;;;;;01.09.2019
289;2041731784;;Menn;2.0;2017;;;;;01.09.2019
290;22031618928;;Menn;3.0;2016;;;;;01.09.2019
291;3101413254;;Menn;5.0;2014;;;;;01.09.2019
292;28011771596;;Menn;2.0;2017;;;;;01.09.2019
293;19121685338;;Menn;3.0;2016;;;;;01.09.2019
294;30051479780;;Menn;5.0;2014;;;;;01.09.2019
295;8101782886;;Menn;2.0;2017;;;;;01.09.2019
296;17111585118;;Menn;4.0;2015;;;;;01.09.2019
297;12031627326;;Menn;3.0;2016;;;;;01.09.2019
298;15091454820;;Menn;5.0;2014;;;;;01.09.2019
299;21051492152;;Menn;5.0;2014;;;;;01.09.2019
300;11101787784;;Menn;2.0;2017;;;;;01.09.2019
301;19091744670;;Menn;2.0;2017;;;;;01.09.2019
302;11101762078;;Menn;2.0;2017;;;;;01.09.2019
303;15121635402;;Menn;3.0;2016;;;;;01.09.2019
304;29041530700;;Menn;4.0;2015;;;;;01.09.2019
305;22111728534;;Menn;2.0;2017;;;;;01.09.2019
306;20111562892;;Menn;4.0;2015;;;;;01.09.2019
307;10121625996;;Menn;3.0;2016;;;;;01.09.2019
308;15031816806;;Menn;1.0;2018;;;;;01.09.2019
309;11091693956;;Menn;3.0;2016;;;;;01.09.2019
310;28121478690;;Menn;5.0;2014;;;;;01.09.2019
311;22111497868;;Menn;5.0;2014;;;;;01.09.2019
312;18021612228;;Menn;3.0;2016;;;;;01.09.2019
313;1061801936;;Menn;1.0;2018;;;;;01.09.2019
314;23041472080;;Menn;5.0;2014;;;;;01.09.2019
315;3051747202;;Menn;2.0;2017;;;;;01.09.2019
316;28121743662;;Menn;2.0;2017;;;;;01.09.2019
317;26091631654;;Menn;3.0;2016;;;;;01.09.2019
318;25091837310;;Menn;1.0;2018;;;;;01.09.2019
319;24101711338;;Menn;2.0;2017;;;;;01.09.2019
320;6121695434;;Menn;3.0;2016;;;;;01.09.2019
321;23041466314;;Menn;5.0;2014;;;;;01.09.2019
322;28111620366;;Menn;3.0;2016;;;;;01.09.2019
323;21081632328;;Menn;3.0;2016;;;;;01.09.2019
324;6081807522;;Menn;1.0;2018;;;;;01.09.2019
325;14041586264;;Menn;4.0;2015;;;;;01.09.2019
326;11091677886;;Menn;3.0;2016;;;;;01.09.2019
327;21011742468;;Menn;2.0;2017;;;;;01.09.2019
328;18051569586;;Menn;4.0;2015;;;;;01.09.2019
329;25011752552;;Menn;2.0;2017;;;;;01.09.2019
330;22111871054;;Menn;1.0;2018;;;;;01.09.2019
331;8051741304;;Menn;2.0;2017;;;;;01.09.2019
332;6041858592;;Menn;1.0;2018;;;;;01.09.2019
333;14041734504;;Menn;2.0;2017;;;;;01.09.2019
334;26031755166;;Menn;2.0;2017;;;;;01.09.2019
335;20051502992;;Menn;4.0;2015;;;;;01.09.2019
336;17101559634;;Menn;4.0;2015;;;;;01.09.2019
337;24061433620;;Menn;5.0;2014;;;;;01.09.2019
338;13121422586;;Menn;5.0;2014;;;;;01.09.2019
339;7051791578;;Menn;2.0;2017;;;;;01.09.2019
340;7091872780;;Menn;1.0;2018;;;;;01.09.2019
341;16111862766;;Menn;1.0;2018;;;;;01.09.2019
342;23101440480;;Menn;5.0;2014;;;;;01.09.2019
343;6071893842;;Menn;1.0;2018;;;;;01.09.2019
344;6121665562;;Menn;3.0;2016;;;;;01.09.2019
345;10101417776;;Menn;5.0;2014;;;;;01.09.2019
346;31011659764;;Menn;3.0;2016;;;;;01.09.2019
347;29111550308;;Menn;4.0;2015;;;;;01.09.2019
348;17011523834;;Menn;4.0;2015;;;;;01.09.2019
349;21061520778;;Menn;4.0;2015;;;;;01.09.2019
350;28081663254;;Menn;3.0;2016;;;;;01.09.2019
351;29121503866;;Menn;4.0;2015;;;;;01.09.2019
352;22051451142;;Menn;5.0;2014;;;;;01.09.2019
353;27011857986;;Menn;1.0;2018;;;;;01.09.2019
354;25061730138;;Menn;2.0;2017;;;;;01.09.2019
355;30081496290;;Menn;5.0;2014;;;;;01.09.2019
356;20101786106;;Menn;2.0;2017;;;;;01.09.2019
357;7061599872;;Menn;4.0;2015;;;;;01.09.2019
358;20071548052;;Menn;4.0;2015;;;;;01.09.2019
359;2041405866;;Menn;5.0;2014;;;;;01.09.2019
360;6061666506;;Menn;3.0;2016;;;;;01.09.2019
361;3011649332;;Menn;3.0;2016;;;;;01.09.2019
362;23011786484;;Menn;2.0;2017;;;;;01.09.2019
363;15041491714;;Menn;5.0;2014;;;;;01.09.2019
364;27121599106;;Menn;4.0;2015;;;;;01.09.2019
365;8071566286;;Menn;4.0;2015;;;;;01.09.2019
366;13101488568;;Menn;5.0;2014;;;;;01.09.2019
367;17101876336;;Menn;1.0;2018;;;;;01.09.2019
368;7011480108;;Menn;5.0;2014;;;;;01.09.2019
369;9111835598;;Menn;1.0;2018;;;;;01.09.2019
370;25081771656;;Menn;2.0;2017;;;;;01.09.2019
371;15061665444;;Menn;3.0;2016;;;;;01.09.2019
372;15051753072;;Menn;2.0;2017;;;;;01.09.2019
373;22041454738;;Menn;5.0;2014;;;;;01.09.2019
374;26051587778;;Menn;4.0;2015;;;;;01.09.2019
375;8111510550;;Menn;4.0;2015;;;;;01.09.2019
376;9101502430;;Menn;4.0;2015;;;;;01.09.2019
377;14041687820;;Menn;3.0;2016;;;;;01.09.2019
378;21081495508;;Menn;5.0;2014;;;;;01.09.2019
379;31101730134;;Menn;2.0;2017;;;;;01.09.2019
380;11101474862;;Menn;5.0;2014;;;;;01.09.2019
381;15051809716;;Menn;1.0;2018;;;;;01.09.2019
382;3121498312;;Menn;5.0;2014;;;;;01.09.2019
383;5121715024;;Menn;2.0;2017;;;;;01.09.2019
384;29121656170;;Menn;3.0;2016;;;;;01.09.2019
385;19051605120;;Menn;3.0;2016;;;;;01.09.2019
386;3051705898;;Menn;2.0;2017;;;;;01.09.2019
387;22071552132;;Menn;4.0;2015;;;;;01.09.2019
388;30061657418;;Menn;3.0;2016;;;;;01.09.2019
389;14061474108;;Menn;5.0;2014;;;;;01.09.2019
390;27021741310;;Menn;2.0;2017;;;;;01.09.2019
391;11051672526;;Menn;3.0;2016;;;;;01.09.2019
392;24121565236;;Menn;4.0;2015;;;;;01.09.2019
393;17091784630;;Menn;2.0;2017;;;;;01.09.2019
394;22031790912;;Menn;2.0;2017;;;;;01.09.2019
395;26111553518;;Menn;4.0;2015;;;;;01.09.2019
396;14031833762;;Menn;1.0;2018;;;;;01.09.2019
397;13021455136;;Menn;5.0;2014;;;;;01.09.2019
398;27041517642;;Menn;4.0;2015;;;;;01.09.2019
399;25071783752;;Menn;2.0;2017;;;;;01.09.2019
400;8061802030;;Menn;1.0;2018;;;;;01.09.2019
401;17091822640;;Menn;1.0;2018;;;;;01.09.2019
402;23011556958;;Menn;4.0;2015;;;;;01.09.2019
403;8081586646;;Menn;4.0;2015;;;;;01.09.2019
404;30121409984;;Menn;5.0;2014;;;;;01.09.2019
405;16081555782;;Menn;4.0;2015;;;;;01.09.2019
406;31071531518;;Menn;4.0;2015;;;;;01.09.2019
407;9101612756;;Menn;3.0;2016;;;;;01.09.2019
408;21091402794;;Menn;5.0;2014;;;;;01.09.2019
409;12081817674;;Menn;1.0;2018;;;;;01.09.2019
410;22101581342;;Menn;4.0;2015;;;;;01.09.2019
411;30121800584;;Menn;1.0;2018;;;;;01.09.2019
412;21061769222;;Menn;2.0;2017;;;;;01.09.2019
413;9021749060;;Menn;2.0;2017;;;;;01.09.2019
414;7021715492;;Menn;2.0;2017;;;;;01.09.2019
415;6041718952;;Menn;2.0;2017;;;;;01.09.2019
416;8101465738;;Menn;5.0;2014;;;;;01.09.2019
417;11051774976;;Menn;2.0;2017;;;;;01.09.2019
418;12081468336;;Menn;5.0;2014;;;;;01.09.2019
419;27061685982;;Menn;3.0;2016;;;;;01.09.2019
420;31071690944;;Menn;3.0;2016;;;;;01.09.2019
421;24051879172;;Menn;1.0;2018;;;;;01.09.2019
422;27051718878;;Menn;2.0;2017;;;;;01.09.2019
423;18081420462;;Menn;5.0;2014;;;;;01.09.2019
424;3031691714;;Menn;3.0;2016;;;;;01.09.2019
425;20081644570;;Menn;3.0;2016;;;;;01.09.2019
426;19021795022;;Menn;2.0;2017;;;;;01.09.2019
427;28101725382;;Menn;2.0;2017;;;;;01.09.2019
428;7021482044;;Menn;5.0;2014;;;;;01.09.2019
429;28111475344;;Menn;5.0;2014;;;;;01.09.2019
430;1091766146;;Menn;2.0;2017;;;;;01.09.2019
431;23031666354;;Menn;3.0;2016;;;;;01.09.2019
432;3081513770;;Menn;4.0;2015;;;;;01.09.2019
433;8041607756;;Menn;3.0;2016;;;;;01.09.2019
434;28021761390;;Menn;2.0;2017;;;;;01.09.2019
435;17061653006;;Menn;3.0;2016;;;;;01.09.2019
436;25041583176;;Menn;4.0;2015;;;;;01.09.2019
437;13071699082;;Menn;3.0;2016;;;;;01.09.2019
438;3081407348;;Menn;5.0;2014;;;;;01.09.2019
439;26021529502;;Menn;4.0;2015;;;;;01.09.2019
440;13091792514;;Menn;2.0;2017;;;;;01.09.2019
441;13091579150;;Menn;4.0;2015;;;;;01.09.2019
442;15091441472;;Menn;5.0;2014;;;;;01.09.2019
443;7101508214;;Menn;4.0;2015;;;;;01.09.2019
444;1041758934;;Menn;2.0;2017;;;;;01.09.2019
445;26061792030;;Menn;2.0;2017;;;;;01.09.2019
446;4041598808;;Menn;4.0;2015;;;;;01.09.2019
447;10091428156;;Menn;5.0;2014;;;;;01.09.2019
448;22051604364;;Menn;3.0;2016;;;;;01.09.2019
449;9061836788;;Menn;1.0;2018;;;;;01.09.2019
450;30061631084;;Menn;3.0;2016;;;;;01.09.2019
451;2081511316;;Menn;4.0;2015;;;;;01.09.2019
452;10111441372;;Menn;5.0;2014;;;;;01.09.2019
453;8091729800;;Menn;2.0;2017;;;;;01.09.2019
454;23061646998;;Menn;3.0;2016;;;;;01.09.2019
455;13071724544;;Menn;2.0;2017;;;;;01.09.2019
456;8081454166;;Menn;5.0;2014;;;;;01.09.2019
457;1011516392;;Menn;4.0;2015;;;;;01.09.2019
458;18081855496;;Menn;1.0;2018;;;;;01.09.2019
459;12011874064;;Menn;1.0;2018;;;;;01.09.2019
460;14021583190;;Menn;4.0;2015;;;;;01.09.2019
461;9021647552;;Menn;3.0;2016;;;;;01.09.2019
462;7101469650;;Menn;5.0;2014;;;;;01.09.2019
463;7071463828;;Menn;5.0;2014;;;;;01.09.2019
